LeadId,Title,Industry,Employees,TimeZone,Stage,CreatedDate,OwnerEmployeeId,ConvertedOpportunityId,LeadSource,DisqualifiedReason
320,"Vice President, Operations",Travel,150,PST,Disqualified,20210105,1,,Purchased List,Abandoned
321,Staff,Internet Software & Services,150,CST,Disqualified,20210105,4,,Purchased List,Abandoned
322,Director,Advertising & Marketing,550,PST,Disqualified,20210105,5,,Purchased List,Abandoned
323,C - Level,Communications Equipment,250,PST,Disqualified,20210105,2,,Purchased List,Abandoned
324,HR Director,Internet Software & Services,350,MST,Disqualified,20210105,1,,Purchased List,Unsubscribed/Do Not Call
325,VP,,50,PST,Disqualified,20210105,5,,Purchased List,Abandoned
326,,"Textiles, Apparel & Luxury Goods",50,PST,Disqualified,20210105,3,,Purchased List,Bad Email
327,Manager,Consumer Discretionary,50,CST,Disqualified,20210105,1,,Purchased List,Abandoned
328,(no title),Entertainment & Media,50,EST,Disqualified,20210105,4,,Purchased List,Abandoned
329,C - Level,Internet Software & Services,50,CST,Disqualified,20210105,2,,Purchased List,Abandoned
330,Staff,Consumer Staples,350,PST,Disqualified,20210105,4,,Purchased List,Abandoned
331,Staff,Construction,50,PST,Disqualified,20210105,5,,Purchased List,Abandoned
332,President,CPG,50,PST,Disqualified,20210105,5,,Purchased List,Abandoned
333,,Professional Services,350,PST,Disqualified,20210105,5,,Purchased List,Not Interested
334,Managing Partner,Internet Software & Services,150,PST,Disqualified,20210105,5,,Purchased List,Abandoned
335,Director,,250,,Disqualified,20210105,4,,Purchased List,Abandoned
336,"Vice President, Operations",Entertainment & Media,350,PST,Disqualified,20210105,1,,Purchased List,Abandoned
337,Manager,,50,MST,Disqualified,20210105,1,,Purchased List,Abandoned
338,Manager,Retail,50,EST,Disqualified,20210105,1,,Purchased List,Abandoned
339,C - Level,Internet Software & Services,50,PST,Disqualified,20210105,5,,Purchased List,Abandoned
340,Staff,Internet,5050,PST,Disqualified,20210105,5,,Purchased List,Bad Email
341,C - Level,Consumer Discretionary,50,PST,Disqualified,20210105,5,,Purchased List,Abandoned
342,,Internet Software & Services,50,EST,Disqualified,20210105,1,,Purchased List,Abandoned
343,Staff,Consumer Discretionary,50,,Disqualified,20210105,4,,Purchased List,Abandoned
344,Manager,Consumer Staples,250,PST,Disqualified,20210105,5,,Purchased List,Abandoned
345,,TELECOM,50,EST,Disqualified,20210105,5,,Purchased List,Abandoned
346,C - Level,Professional Services,50,MST,Disqualified,20210105,5,,Purchased List,Abandoned
347,C - Level,Internet Software & Services,50,MST,Disqualified,20210105,5,,Purchased List,Abandoned
348,Director,Entertainment & Media,150,PST,Disqualified,20210105,5,,Purchased List,Abandoned
349,Staff,Professional Services,50,MST,Disqualified,20210105,1,,Purchased List,Abandoned
350,Director,,50,PST,Disqualified,20210105,4,,Purchased List,Abandoned
351,Staff,Media,50,EST,Disqualified,20210105,4,,Purchased List,Abandoned
352,Manager,,5050,PST,Disqualified,20210105,1,,Purchased List,Abandoned
353,C - Level,,50,PST,Disqualified,20210105,5,,Purchased List,Not Interested
354,SVP / VP,Professional Services,50,PST,Disqualified,20210105,4,,Purchased List,Abandoned
355,Manager,Retail,50,PST,Disqualified,20210105,1,,Purchased List,Abandoned
356,Creative Director,Real Estate,50,CST,Disqualified,20210105,1,,Purchased List,Abandoned
357,Creative Director,,50,PST,Disqualified,20210105,4,,Purchased List,Wrong Contact
358,General Manager,CONSULTANT,250,PST,Disqualified,20210105,4,,Purchased List,Abandoned
359,Staff,Other,350,,Disqualified,20210105,5,,Purchased List,Abandoned
360,Manager,Capital Markets,50,MST,Disqualified,20210105,5,,Purchased List,Abandoned
361,Director,Health Care Providers & Services,50,EST,Disqualified,20210105,5,,Purchased List,Abandoned
362,,Professional Services,150,PST,Disqualified,20210105,5,,Purchased List,Abandoned
363,Manager,Consumer Staples,50,PST,Disqualified,20210105,5,,Purchased List,Unsubscribed/Do Not Call
364,SVP / VP,Retail,450,PST,Disqualified,20210105,5,,Purchased List,Abandoned
365,Manager,Professional Services,350,CST,Disqualified,20210105,2,,Purchased List,Abandoned
366,C - Level,Retail,50,PST,Disqualified,20210105,1,,Purchased List,Abandoned
367,Sales Manager,TELECOM,,MST,Disqualified,20210105,1,,Purchased List,Not Interested
368,Manager,Travel,50,EST,Disqualified,20210105,5,,Purchased List,Abandoned
369,Marketing Manager,Consumer Staples,50,EST,Disqualified,20210105,5,,Purchased List,Wrong Contact
370,Staff,,50,EST,Disqualified,20210105,4,,Purchased List,Abandoned
371,Staff,Education Services,50,EST,Disqualified,20210105,4,,Purchased List,Abandoned
372,Manager,Internet Software & Services,350,PST,Disqualified,20210105,2,,Purchased List,Abandoned
373,,Education,150,,Disqualified,20210105,4,,Purchased List,Abandoned
374,Director,Professional Services,50,MST,Disqualified,20210105,1,,Purchased List,Abandoned
375,"Vice President, Operations",Automotive,150,PST,Disqualified,20210105,5,,Purchased List,Bad Email
376,Manager,Media,50,CST,Disqualified,20210105,5,,Purchased List,Abandoned
377,,Entertainment & Media,150,EST,Disqualified,20210105,5,,Purchased List,Abandoned
378,Staff,Health Care Providers & Services,50,,Disqualified,20210105,4,,Purchased List,Abandoned
379,Manager,Business Services,50,,Disqualified,20210105,2,,Purchased List,Abandoned
380,Director,Diversified Financial Services,50,CST,Disqualified,20210105,5,,Purchased List,Abandoned
381,President,Entertainment & Media,50,EST,Disqualified,20210105,4,,Purchased List,Bad Email
382,C - Level,Consumer Staples,150,PST,Disqualified,20210105,4,,Purchased List,Abandoned
383,C - Level,Consumer Packaged Goods,50,PST,Disqualified,20210105,2,,Purchased List,Abandoned
384,Manager,Food Products,250,EST,Disqualified,20210105,5,,Purchased List,Abandoned
385,,LOCAL,4350,EST,Disqualified,20210105,4,,Purchased List,Wrong Contact
386,Manager,Real Estate,150,,Disqualified,20210105,2,,Purchased List,Abandoned
387,,Consumer Staples,150,PST,Disqualified,20210105,4,,Purchased List,Abandoned
388,C - Level,,50,,Disqualified,20210105,5,,Purchased List,Abandoned
389,Staff,Internet Software & Services,50,CST,Disqualified,20210105,4,,Purchased List,Abandoned
390,President & Chief Operating Officer,Retailing,150,PST,Disqualified,20210105,4,,Purchased List,Abandoned
391,Manager,Other,50,EST,Disqualified,20210105,5,,Purchased List,Abandoned
392,Director,Media,50,CST,Disqualified,20210105,1,,Purchased List,Abandoned
393,Director,Consumer Discretionary,550,MST,Disqualified,20210105,4,,Purchased List,Not Interested
394,consulting - partner,Advertising & Marketing,50,EST,Disqualified,20210105,2,,Purchased List,Abandoned
395,,Internet Software & Services,50,EST,Disqualified,20210105,1,,Purchased List,Wrong Contact
396,Director,Automotive,50,PST,Disqualified,20210105,5,,Purchased List,Not Interested
397,Social & Digital Marketing,"Hotels, Restaurants & Leisure",,MST,Disqualified,20210105,1,,Purchased List,Abandoned
398,"Director, Human Resources",ENTERTAINER,550,PST,Disqualified,20210105,2,,Purchased List,Abandoned
399,C - Level,Technology,50,PST,Disqualified,20210105,4,,Purchased List,Abandoned
400,Director,Agency,50,EST,Disqualified,20210105,2,,Purchased List,Abandoned
401,Brand Marketing,Advertising & Marketing,,EST,Disqualified,20210105,4,,Purchased List,Abandoned
402,Staff,Internet Software & Services,50,PST,Disqualified,20210105,4,,Purchased List,Abandoned
403,HR Generalist,Automotive,,PST,Disqualified,20210105,1,,Purchased List,Abandoned
404,Staff,Education Services,350,PST,Disqualified,20210105,2,,Purchased List,Abandoned
405,,ECommerce,50,CST,Disqualified,20210105,5,,Purchased List,Not Interested
406,Staff,Consumer Discretionary,50,EST,Disqualified,20210105,4,,Purchased List,Abandoned
407,"Director, Facilities",,150,MST,Disqualified,20210105,4,,Purchased List,Abandoned
408,Director,Education Services,50,EST,Disqualified,20210105,1,,Purchased List,Abandoned
409,Social & Digital Marketing,Automotive,,EST,Disqualified,20210105,5,,Purchased List,Abandoned
410,administrative - owner,Internet Software & Services,150,PST,Disqualified,20210105,1,,Purchased List,Abandoned
411,Manager,Internet Software & Services,3050,CST,Disqualified,20210105,4,,Purchased List,Abandoned
412,C - Level,,50,PST,Disqualified,20210105,2,,Purchased List,Abandoned
413,SVP / VP,Consumer Staples,50,EST,Disqualified,20210105,4,,Purchased List,Not Interested
414,"President, CEO",,50,PST,Disqualified,20210105,2,,Purchased List,Abandoned
415,Owner-operator,Internet Software & Services,150,EST,Disqualified,20210105,5,,Purchased List,Abandoned
416,Web Developer,Professional Services,50,MST,Disqualified,20210105,2,,Purchased List,Abandoned
417,C - Level,Consumer Staples,50,CST,Disqualified,20210105,1,,Purchased List,Abandoned
418,Director,Financial Services,50,EST,Disqualified,20210105,2,,Purchased List,Abandoned
419,C - Level,Internet Software & Services,50,MST,Disqualified,20210105,4,,Purchased List,Abandoned
420,C - Level,Real Estate,50,EST,Disqualified,20210105,4,,Purchased List,Abandoned
421,President,,50,PST,Disqualified,20210105,1,,Purchased List,Abandoned
422,Chief Information Officer,Transportation,50,EST,Disqualified,20210105,2,,Purchased List,Abandoned
423,,Education,50,EST,Disqualified,20210105,4,,Purchased List,Abandoned
424,Manager,Consumer Discretionary,50,PST,Disqualified,20210105,4,,Purchased List,Abandoned
425,Co-founder,Internet Software & Services,150,MST,Disqualified,20210105,4,,Purchased List,Abandoned
426,C - Level,Media,50,PST,Disqualified,20210105,2,,Purchased List,Abandoned
427,,Internet Software & Services,50,,Disqualified,20210105,1,,Purchased List,Abandoned
428,other - owner,Organizations & Associations,150,EST,Disqualified,20210105,4,,Purchased List,Unsubscribed/Do Not Call
429,Principal,Consumer Discretionary,50,EST,Disqualified,20210105,1,,Purchased List,Wrong Contact
430,Director,Professional Services,50,,Disqualified,20210105,1,,Purchased List,Bad Email
431,,Real Estate,50,PST,Disqualified,20210105,2,,Purchased List,Abandoned
432,,Consumer Discretionary,150,PST,Disqualified,20210105,2,,Purchased List,Abandoned
433,,Technology,35650,CST,Disqualified,20210105,4,,Purchased List,Abandoned
434,Sales,Healthcare,150,PST,Disqualified,20210105,4,,Purchased List,Abandoned
435,Chief Operating Officer,Internet Software & Services,,,Disqualified,20210105,2,,Purchased List,Abandoned
436,,Entertainment & Media,50,PST,Disqualified,20210105,1,,Purchased List,Abandoned
437,,Internet Software & Services,50,EST,Disqualified,20210105,1,,Purchased List,Abandoned
438,,Unknown,150,PST,Disqualified,20210105,3,,Purchased List,Abandoned
439,Chief Information Officer,Finance,50,MST,Disqualified,20210105,5,,Purchased List,Abandoned
440,,Media,50,EST,Disqualified,20210105,4,,Purchased List,Abandoned
441,VP Marketing,Renewable Energy,150,EST,Disqualified,20210105,1,,Purchased List,Abandoned
442,,,,CST,Disqualified,20210105,4,,Purchased List,Not Interested
443,SVP / VP,Professional Services,50,MST,Disqualified,20210105,2,,Purchased List,Bad Email
444,,Real Estate,50,PST,Disqualified,20210105,5,,Purchased List,Abandoned
445,C - Level,Consumer Discretionary,250,PST,Disqualified,20210105,3,,Purchased List,Abandoned
446,Director,Business Services,50,PST,Disqualified,20210105,1,,Purchased List,Abandoned
447,Manager,Media,50,PST,Disqualified,20210105,3,,Purchased List,Unsubscribed/Do Not Call
448,SVP / VP,,150,EST,Disqualified,20210105,1,,Purchased List,Abandoned
449,"Vice President, Operations",Internet Software & Services,150,EST,Disqualified,20210105,3,,Purchased List,Abandoned
450,Director,Non-profit,50,PST,New,20210105,,,Purchased List,
451,"Vice President, Operations",Other,50,PST,Disqualified,20210105,1,,Purchased List,Abandoned
452,Director,Professional Services,50,PST,New,20210105,,,Purchased List,
453,Staff,,50,EST,Disqualified,20210105,4,,Purchased List,Wrong Contact
454,C - Level,Education,50,MST,Disqualified,20210105,4,,Purchased List,Abandoned
455,,Health Care Providers & Services,50,EST,Disqualified,20210105,2,,Purchased List,Abandoned
456,C - Level,Consumer Packaged Goods,250,,Disqualified,20210105,1,,Purchased List,Unsubscribed/Do Not Call
457,Director,CPG,50,PST,Disqualified,20210105,1,,Purchased List,Abandoned
458,operations - owner,ECommerce,150,MST,Disqualified,20210105,4,,Purchased List,Abandoned
459,C - Level,Food Products,50,PST,Disqualified,20210105,3,,Purchased List,Abandoned
460,,Communications,250,EST,Disqualified,20210105,4,,Purchased List,Abandoned
461,Digital Media Coordinator,Internet Software & Services,,PST,Disqualified,20210105,2,,Purchased List,Abandoned
462,Manager,Professional Services,250,EST,Disqualified,20210105,1,,Purchased List,Abandoned
463,Director,Consumer Discretionary,50,EST,New,20210105,,,Purchased List,
464,,Health Care Providers & Services,50,EST,Disqualified,20210105,2,,Purchased List,Abandoned
465,C - Level,Business Services,50,EST,New,20210105,,,Purchased List,
466,Chief operating officer,Technology,,MST,Disqualified,20210105,3,,Purchased List,Abandoned
467,"Director, Human Resources",Business Services,250,,Disqualified,20210105,2,,Purchased List,Not Interested
468,Director,Professional Services,50,PST,Disqualified,20210105,2,,Purchased List,Abandoned
469,,"Hotels, Restaurants & Leisure",50,EST,Disqualified,20210105,1,,Purchased List,Not Interested
470,Staff,Advertising & Marketing,550,PST,Disqualified,20210105,4,,Purchased List,Wrong Contact
471,,Internet Software & Services,,PST,Disqualified,20210105,1,,Purchased List,Abandoned
472,Director,Internet Software & Services,50,,Disqualified,20210105,2,,Purchased List,Abandoned
473,President,Retailing,150,,Disqualified,20210105,4,,Purchased List,Wrong Contact
474,SVP / VP,Internet Software & Services,150,EST,Disqualified,20210105,4,,Purchased List,Abandoned
475,operations - cxo,Gaming,50,PST,Disqualified,20210105,3,,Purchased List,Not Interested
476,C - Level,Business Services,50,EST,Disqualified,20210105,5,,Purchased List,Abandoned
477,"Director, Human Resources",Professional Services,50,PST,Disqualified,20210105,4,,Purchased List,Abandoned
478,,Health Care Providers & Services,50,EST,Disqualified,20210105,3,,Purchased List,Abandoned
479,Director,Commercial Services & Supplies,50,PST,New,20210105,,,Purchased List,
480,Staff,Professional Services,650,PST,Disqualified,20210105,2,,Purchased List,Abandoned
481,,LOCAL,50,,Disqualified,20210105,5,,Purchased List,Abandoned
482,C - Level,Financial Services,,PST,Disqualified,20210105,3,,Purchased List,Abandoned
483,Manager,Consumer Discretionary,50,,Disqualified,20210105,5,,Purchased List,Abandoned
484,manager,Education Services,450,PST,Disqualified,20210105,5,,Purchased List,Abandoned
485,C - Level,PERSONAL_BLOG,50,EST,Disqualified,20210105,5,,Purchased List,Abandoned
486,C - Level,Consumer Staples,50,MST,Disqualified,20210105,4,,Purchased List,Abandoned
487,Founder,Professional Services,50,CST,Disqualified,20210105,5,,Purchased List,Abandoned
488,,Advertising & Marketing,550,,Disqualified,20210105,4,,Purchased List,Abandoned
489,,Entertainment & Media,50,EST,Disqualified,20210105,4,,Purchased List,Unsubscribed/Do Not Call
490,C - Level,Financial Services,150,,Disqualified,20210105,4,,Purchased List,Abandoned
491,,Technology,50,MST,Disqualified,20210105,3,,Purchased List,Abandoned
492,Staff,Retail,5050,PST,Disqualified,20210105,4,,Purchased List,Abandoned
493,Staff,Professional Services,150,MST,Disqualified,20210105,5,,Purchased List,Abandoned
494,C - Level,Commercial Services & Supplies,50,EST,Disqualified,20210105,1,,Purchased List,Abandoned
495,Chief Operating Officer,Diversified Consumer Services,,EST,Disqualified,20210105,4,,Purchased List,Abandoned
496,C - Level,Advertising & Marketing,50,EST,Disqualified,20210105,5,,Purchased List,Abandoned
497,Marketing Consultant,Health Care Providers & Services,50,CST,Disqualified,20210105,2,,Purchased List,Abandoned
498,C - Level,Media & Entertainment,50,EST,Disqualified,20210105,2,,Purchased List,Abandoned
